state,district,year,serial_no,rape,assault_women,insult_modesty,importation_girls,total_crimes,immoral_traffic,procuration_minor_girls,human_trafficking,assault_women_above18,assault_women_below18,insult_modesty_above18,insult_modesty_below18,cyber_explicit_material,other_women_cyber_crimes,total_community_crimes,source_dataset,year_year,state_name_state_name,state_code_state_code,district_name_district_name,district_code_district_code,registration_circles_registration_circles,rape_rape,assault_on_women_assault_on_women,insult_to_the_modesty_of_women_insult_to_the_modesty_of_women,importation_of_girls_from_foreign_importation_of_girls_from_foreign,immoral_traffic_prevention_immoral_traffic_prevention,human_trafficking_human_trafficking
Uttar Pradesh,Lalitpur,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,72.0,0.0,0.0,66.0,0.0,0.0,204.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Lucknow,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,3.0,646.0,0.0,0.0,0.0,0.0,0.0,826.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Mahrajganj,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,6.0,0.0,261.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Mahoba,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,82.0,0.0,1.0,46.0,0.0,0.0,226.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Mainpuri,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,67.0,0.0,0.0,72.0,0.0,0.0,151.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Mathura,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,281.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Mau,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,25.0,1.0,0.0,15.0,0.0,0.0,53.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Meerut,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,121.0,9.0,2.0,129.0,0.0,0.0,286.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Mirzapur,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,1.0,22.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Moradabad,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,253.0,15.0,2.0,54.0,9.0,0.0,454.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Muzaffarnagar,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,176.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Pilibhit,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,234.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Pratapgarh,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,107.0,0.0,0.0,36.0,0.0,0.0,143.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Rae Bareli,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,202.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Rampur,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,136.0,0.0,0.0,10.0,0.0,1.0,195.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Saharanpur,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,112.0,0.0,1.0,48.0,0.0,0.0,288.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Sambhal,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,2.0,116.0,4.0,0.0,66.0,2.0,3.0,270.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Sant Kabir Nagar,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,21.0,0.0,0.0,76.0,0.0,0.0,164.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Shahjahanpur,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,54.0,0.0,0.0,59.0,0.0,0.0,187.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Shamli,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,188.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Shrawasti,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,24.0,0.0,0.0,8.0,0.0,0.0,33.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Siddharthnagar,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,135.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Sitapur,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,146.0,0.0,0.0,193.0,2.0,0.0,576.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Sonbhadra,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,63.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Bhadohi,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,10.0,0.0,0.0,20.0,0.0,0.0,38.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Sultanpur,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,96.0,2.0,0.0,40.0,0.0,0.0,172.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Unnao,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,104.0,0.0,0.0,117.0,1.0,3.0,305.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Varanasi,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,93.0,36.0,0.0,116.0,31.0,0.0,464.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttarakhand,Almora,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,12.0,0.0,2.0,3.0,0.0,0.0,17.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttarakhand,Bageshwar,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,10.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttarakhand,Chamoli,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttarakhand,Champawat,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,7.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttarakhand,Dehradun,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,7.0,12.0,122.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttarakhand,Haridwar,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,151.0,5.0,5.0,44.0,0.0,10.0,308.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttarakhand,Nainital,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,1.0,0.0,34.0,2.0,0.0,14.0,2.0,0.0,112.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttarakhand,Pauri Garhwal,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,15.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttarakhand,Pithoragarh,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,25.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttarakhand,Rudra Prayag,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttarakhand,Tehri Garhwal,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttarakhand,Uttar Kashi,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,15.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Uttarakhand,Dehradun,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Alipurduar,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,1.0,42.0,0.0,3.0,0.0,0.0,0.0,129.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Paschim Bardhaman,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,52.0,0.0,2.0,0.0,0.0,0.0,97.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Bankura,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,3.0,0.0,39.0,0.0,14.0,0.0,0.0,0.0,89.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,North 24 Parganas,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,3.0,3.0,553.0,0.0,20.0,0.0,0.0,7.0,672.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,North 24 Parganas,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,1.0,3.0,69.0,0.0,5.0,0.0,0.0,0.0,106.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Birbhum,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,4.0,1.0,52.0,0.0,0.0,2.0,0.0,0.0,162.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Cooch Behar,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,51.0,0.0,1.0,0.0,0.0,0.0,105.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Dakshin Dinajpur,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,1.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,55.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Darjeeling,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,68.0,0.0,1.0,0.0,0.0,0.0,109.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Hooghly,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,124.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Howrah,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,14.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Howrah,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,1.0,7.0,72.0,0.0,14.0,0.0,0.0,0.0,149.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Howrah,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,1.0,1.0,49.0,0.0,1.0,0.0,0.0,0.0,91.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Jalpaiguri,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,1.0,1.0,71.0,0.0,1.0,0.0,0.0,0.0,189.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Jhargram,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,41.0,0.0,1.0,0.0,0.0,1.0,72.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Paschim Medinipur,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Kolkata,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,54.0,2.0,372.0,0.0,232.0,0.0,1.0,0.0,888.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Malda,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,2.0,225.0,0.0,8.0,14.0,0.0,0.0,445.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Murshidabad,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,5.0,5.0,150.0,0.0,6.0,0.0,1.0,0.0,367.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Nadia,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,2.0,1.0,93.0,0.0,0.0,0.0,0.0,0.0,183.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Paschim Medinipur,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,306.0,0.0,8.0,0.0,0.0,0.0,400.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Purba Medinipur,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,6.0,5.0,94.0,0.0,3.0,0.0,0.0,0.0,146.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Purulia,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,104.0,0.0,2.0,0.0,0.0,0.0,129.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Kolkata,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,1.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,20.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Darjeeling,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Darjeeling,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,3.0,117.0,0.0,33.0,0.0,0.0,0.0,227.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Uttar Dinajpur,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,3.0,16.0,0.0,1.0,0.0,0.0,1.0,88.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,South 24 Parganas,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,3.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,266.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Hooghly,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,1.0,1.0,37.0,0.0,1.0,0.0,0.0,2.0,79.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,South 24 Parganas,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,1.0,76.0,0.0,9.0,0.0,0.0,0.0,142.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Kalimpong,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,40.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,Purba Bardhaman,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,4.0,3.0,118.0,0.0,0.0,0.0,0.0,0.0,188.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,South 24 Parganas,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,75.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,North 24 Parganas,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,4.0,122.0,0.0,20.0,0.0,0.0,0.0,260.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
West Bengal,North 24 Parganas,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,1.0,42.0,0.0,1.0,0.0,0.0,0.0,70.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Andaman And Nicobar Islands,South Andamans,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,19.0,0.0,3.0,7.0,1.0,0.0,55.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Andaman And Nicobar Islands,Nicobars,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Chandigarh,Chandigarh,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,2.0,0.0,78.0,6.0,2.0,22.0,0.0,0.0,112.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,29.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
The Dadra And Nagar Haveli And Daman And Diu,Daman,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,6.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
The Dadra And Nagar Haveli And Daman And Diu,Diu,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,Central,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,2.0,171.0,0.0,44.0,0.0,0.0,0.0,307.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,North West,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,East,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,1.0,173.0,0.0,35.0,0.0,0.0,0.0,345.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,New Delhi,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,New Delhi,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,14.0,0.0,7.0,0.0,0.0,0.0,24.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,North West,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,18.0,0.0,10.0,0.0,0.0,0.0,29.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,New Delhi,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,51.0,0.0,22.0,0.0,1.0,0.0,87.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,North,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,138.0,0.0,22.0,0.0,2.0,0.0,209.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,North East,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,180.0,0.0,8.0,0.0,0.0,1.0,320.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,North West,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,11.0,191.0,0.0,24.0,0.0,3.0,0.0,397.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,North West,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,4.0,274.0,0.0,37.0,0.0,1.0,3.0,557.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,New Delhi,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,South,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,212.0,0.0,49.0,0.0,1.0,0.0,358.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,South East,2018.0,15.0,27.0,43.0,1.0,0.0,281.0,0.0,0.0,0.0,244.0,0.0,57.0,0.0,2.0,0.0,444.0,Dataset_6,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0
